采集时间,输入,BV号,标题,UP主,UP主mid,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数
2026-02-27 22:52:26,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,35119,3818,448,3335,15,27,4,2
2026-02-27 22:52:26,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,3,0,0,1,0,0,0,1
2026-02-27 22:52:26,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,2,0,0,1,0,0,0,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2142251174,2025-12-27 23:15:44,645664,11254,8973,9499,595,905,2270,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2142251174,2025-12-27 00:43:12,1771003,28544,15286,27305,1536,3767,4295,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1rEdzYbEEP/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1rEdzYbEEP,【TF家族练习生】杨博文《火力全开》声乐COVER,TF家族,3670216,2025-04-13 20:30:00,1994507,75030,25370,51829,6182,5020,53324,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1WjA6zyEiN/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1WjA6zyEiN,听视频防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:14:24,7011,3,0,70,0,0,0,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,259932025,2025-12-28 22:28:16,2176843,52013,39633,39084,5472,11264,17396,2
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,1006909645,2025-08-19 22:15:30,728363,13703,4249,9242,1135,599,488,2
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1Yo6bBMET2/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1Yo6bBMET2,【杨博文|4K直拍】《Why Why Why》待编辑 说什么又爱又恨的 其实梦里都是我的脸吧,WILSON丨杨博文,1383223009,2026-02-01 20:52:11,1576,366,83,135,3,3,4,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1e364BwE63/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,3546622113876662,2026-02-01 19:33:16,1708,441,160,156,11,12,5,2
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1pjA6zyE2K/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1pjA6zyE2K,网页版防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:15:12,2629,0,0,21,1,0,0,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1ac6aBVER8/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1ac6aBVER8,【杨博文｜4K双机位直拍】《闭嘴跳舞》内娱竟有如此红丝绒般的唱跳舞台,Eternity丨杨博文,3691009716259112,2026-02-02 09:56:33,11457,2155,259,1137,7,28,4,6
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,35227,3821,448,3337,15,27,4,3
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,12,0,0,1,0,0,0,1
2026-02-27 23:52:33,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,7,0,0,1,0,0,0,1
