采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,错误
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1GdgW6JEe9/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,0,BV1GdgW6JEe9,【杨博文｜4k直拍】Whiplash 双日直拍混剪,关键时刻来瓶尖叫,2026-08-13 23:45:41,244807.0,29021.0,23146.0,22131.0,7041.0,4753.0,8304.0,9.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1W5gs6KEhr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,1,BV1W5gs6KEhr,【4K精剪】异常加载中 | 杨博文直拍 | 260813,underthepoplar,2026-08-13 22:44:57,201154.0,23965.0,16029.0,17780.0,6326.0,7415.0,8733.0,7.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1VFbd6QEjw/spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,2,BV1VFbd6QEjw,【杨博文｜4k直拍】管他什么音乐 直拍,关键时刻来瓶尖叫,2026-08-16 23:08:52,86884.0,6090.0,3595.0,4713.0,2685.0,565.0,42.0,1.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1xebR6zEkr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,3,BV1xebR6zEkr,【4K精剪】Attention | 杨博文直拍 | 260816,underthepoplar,2026-08-16 23:54:18,221423.0,17957.0,10925.0,14896.0,3240.0,1783.0,2889.0,10.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1s3gs6MEej/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,4,BV1s3gs6MEej,【杨博文｜4k直拍】爱的初体验 直拍,关键时刻来瓶尖叫,2026-08-13 22:46:37,124989.0,13132.0,6852.0,10058.0,3484.0,527.0,2554.0,3.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1E2bR6hEJR/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,5,BV1E2bR6hEJR,【杨博文】Attention丨直拍横屏丨16岁高中生内娱主舞的舞台掌控力丨8.16双机位4k精剪,Kismet丨杨博文,2026-08-16 22:13:05,292079.0,30701.0,14903.0,21315.0,4556.0,10157.0,12309.0,57.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1Rib96EE3F/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,6,BV1Rib96EE3F,260816 【杨博文】春雪  竖屏4k直拍,meetsummer丨杨博文,2026-08-17 01:54:42,49077.0,9604.0,3638.0,4979.0,1868.0,729.0,752.0,3.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV18jgg6BEAd/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,7,BV18jgg6BEAd,【4K精剪】摇曳！摇曳！ | 杨博文直拍 | 260813 & 260814,underthepoplar,2026-08-15 13:26:46,75917.0,10768.0,7530.0,7050.0,2925.0,485.0,1216.0,4.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,8,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2812776.0,65860.0,45997.0,48135.0,27885.0,13680.0,22048.0,2.0,
2026-08-28 00:00:07,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,9,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,622436.0,35196.0,4049.0,25446.0,8601.0,448.0,654.0,1.0,
2026-08-28 00:00:07,BV1mX8z6NEzz,10,BV1mX8z6NEzz,【4K精剪】管他什么音乐 | 杨博文直拍 | 260816,underthepoplar,2026-08-22 04:21:09,28125.0,3113.0,1575.0,1655.0,41.0,47.0,67.0,5.0,
2026-08-28 00:00:07,BV1qHbb6QErY,11,BV1qHbb6QErY,杨博文｜260816第肆象限attention<4k精剪>,61strawberry,2026-08-17 06:33:44,22884.0,1726.0,445.0,1177.0,8.0,11.0,17.0,2.0,
2026-08-28 00:00:07,BV15egs6pEJp,12,BV15egs6pEJp,杨博文｜Whiplash 2机位精剪 直拍 fancam｜4K60｜260813,LOST_杨博文,2026-08-13 23:03:07,105779.0,8617.0,1942.0,6327.0,63.0,72.0,263.0,5.0,
2026-08-28 00:00:07,BV1rqgW6hEvv,13,BV1rqgW6hEvv,【杨博文｜4k直拍】100Ways 直拍,关键时刻来瓶尖叫,2026-08-14 01:41:46,39623.0,3784.0,1518.0,2739.0,40.0,36.0,228.0,3.0,
2026-08-28 00:00:07,BV1k9gw6gE4U,14,BV1k9gw6gE4U,「杨博文｜爱的初体验」是不是我的十六岁 注定要为__流泪,Astra_杨博文,2026-08-14 13:49:20,31615.0,2478.0,686.0,1568.0,24.0,12.0,95.0,2.0,
2026-08-28 00:00:07,BV1c3gF6wERf,15,BV1c3gF6wERf,【杨博文】元气甜度爆表！摇曳4k横屏直拍,游园会_杨博文,2026-08-14 01:43:31,58216.0,6430.0,2299.0,4035.0,70.0,55.0,483.0,4.0,
2026-08-28 00:30:01,https://www.bilibili.com/video/BV1GdgW6JEe9/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,0,BV1GdgW6JEe9,【杨博文｜4k直拍】Whiplash 双日直拍混剪,关键时刻来瓶尖叫,2026-08-13 23:45:41,244951.0,29028.0,23152.0,22136.0,7042.0,4753.0,8304.0,5.0,
2026-08-28 00:30:01,https://www.bilibili.com/video/BV1W5gs6KEhr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,1,BV1W5gs6KEhr,【4K精剪】异常加载中 | 杨博文直拍 | 260813,underthepoplar,2026-08-13 22:44:57,201272.0,23969.0,16033.0,17785.0,6326.0,7415.0,8733.0,5.0,
2026-08-28 00:30:01,https://www.bilibili.com/video/BV1VFbd6QEjw/spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,2,BV1VFbd6QEjw,【杨博文｜4k直拍】管他什么音乐 直拍,关键时刻来瓶尖叫,2026-08-16 23:08:52,86890.0,6091.0,3595.0,4714.0,2685.0,565.0,42.0,1.0,
