采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,错误
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,997421.0,12404.0,9707.0,11435.0,12698.0,1080.0,2372.0,4.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2742612.0,63510.0,44436.0,46194.0,23989.0,13548.0,21366.0,33.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1EQK56xEZk/?spm_id_from=333.1387.favlist.content.click,2,BV1EQK56xEZk,【杨博文｜音乐现场】｜《全世界陪我出发》4K直拍，考核第一的大C位实在太亮眼！,关键时刻来瓶尖叫,2026-07-16 20:29:02,380737.0,11593.0,3103.0,6926.0,5665.0,11094.0,8415.0,14.0,
2026-08-09 00:00:06,bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click,3,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,955453.0,14868.0,4938.0,10410.0,10703.0,704.0,639.0,13.0,
2026-08-09 00:00:06,BV1s8BvBPEN5,4,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1910672.0,34623.0,16872.0,32105.0,17553.0,4322.0,4840.0,1.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1jN64BKECs/?spm_id_from=333.337.search-card.all.click,5,BV1jN64BKECs,【杨博文｜4K直拍】跟着节奏一起《闭嘴跳舞》～,关键时刻来瓶尖叫,2026-02-01 20:20:32,1433775.0,26219.0,15898.0,22314.0,8978.0,2374.0,7125.0,2.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,351669.0,27087.0,14086.0,19119.0,8311.0,1837.0,3071.0,1.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,601030.0,34913.0,3803.0,25164.0,6551.0,444.0,596.0,1.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1937329.0,23430.0,22071.0,19779.0,18978.0,3994.0,6892.0,1.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,158040.0,7667.0,2342.0,3871.0,5072.0,1951.0,1785.0,1.0,
2026-08-09 00:00:06,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,43103.0,5133.0,722.0,2820.0,2325.0,37.0,94.0,1.0,
2026-08-09 00:00:06,BV1YouJ6MEvm,11,BV1YouJ6MEvm,自测请勿点击3,桃那个夭,2026-08-06 18:57:08,115.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1BUuJ6CEvn,12,BV1BUuJ6CEvn,自测 勿入 2-3,盒饭刺豚,2026-08-06 19:20:44,337.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1jrMX6eE13,13,BV1jrMX6eE13,自测，勿点3,郁期物,2026-08-03 18:40:34,81.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1HWup6tEuP,14,BV1HWup6tEuP,【刘海打歪了】新作上线，快来看看！,刘海打歪了,2026-08-06 21:15:50,111.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1s7up6aEbh,15,BV1s7up6aEbh,第三赛段,这个名字真的很难想,2026-08-06 21:33:40,64.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV18mun6PELx,16,BV18mun6PELx,自测，请勿点击，谢谢。,杨博文小漂亮,2026-08-06 16:54:37,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1WguE6DErZ,17,BV1WguE6DErZ,自测 勿入 1-3,秋雨__,2026-08-06 14:45:01,339.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1GZuJ6BE8R,18,BV1GZuJ6BE8R,自测视频｜自用勿点,星光延长期,2026-08-06 19:10:05,131.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1RRuJ6zEDv,19,BV1RRuJ6zEDv,自测手机3.0,我要在森林里盖房子,2026-08-06 19:00:41,131.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1sguE6DE5T,20,BV1sguE6DE5T,自测刷波三 勿点,第十一杯eleven,2026-08-06 14:43:59,197.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1vRuJ6zEBC,21,BV1vRuJ6zEBC,mini自测3.0,我要在森林里盖房子,2026-08-06 19:03:22,284.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1F6u76GEZu,22,BV1F6u76GEZu,自测4  勿点,棉眠羊角,2026-08-06 15:04:05,369.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1XEuJ6PEoG,23,BV1XEuJ6PEoG,【123滴滴滴ddd】更新了一条视频，快来围观！,123滴滴滴ddd,2026-08-06 19:37:15,311.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1pHup6fEA4,24,BV1pHup6fEA4,8.7 bsgs 自测不要点,不是高手_,2026-08-06 21:18:00,281.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1XJuJ6YEVS,25,BV1XJuJ6YEVS,【肆意再现】视频加载中，速速查收惊喜！,肆意再现,2026-08-06 19:33:59,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1ey3x6tEDm,26,BV1ey3x6tEDm,28150819赛段自测03,28150819,2026-07-30 12:14:07,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1awup6kE6J,27,BV1awup6kE6J,自测勿点8.6,怪盗乌哩哩,2026-08-06 22:31:52,320.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1sjup6AE1y,28,BV1sjup6AE1y,自测勿点2,羊不吃草吃啥,2026-08-06 21:36:15,94.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-09 00:00:06,BV1qDuJ6GEWn,29,BV1qDuJ6GEWn,mac自测3.0-2,我要在森林里盖房子,2026-08-06 19:15:28,264.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
